Reference area,Measure,Time period
LVA,5229.0,2017-Q1
LVA,5001.0,2016-Q4
LVA,5015.0,2016-Q3
LVA,4928.0,2016-Q2
LVA,5112.0,2016-Q1
LVA,3954.0,2015-Q4
LVA,2828.0,2015-Q3
LVA,3368.0,2015-Q2
LVA,2488.0,2015-Q1
SVK,48688.7,2024-Q4
SVK,47328.5,2024-Q3
SVK,45183.5,2024-Q2
SVK,43032.0,2024-Q1
SVK,38070.9,2023-Q4
SVK,35144.5,2023-Q3
SVK,34884.1,2023-Q2
SVK,31992.9,2023-Q1
SVK,28822.4,2022-Q4
SVK,28571.8,2022-Q3
SVK,30033.5,2022-Q2
SVK,32530.4,2022-Q1
SVK,35419.4,2021-Q4
SVK,35664.8,2021-Q3
SVK,35669.5,2021-Q2
SVK,34442.6,2021-Q1
SVK,35706.8,2020-Q4
SVK,36128.5,2020-Q3
SVK,36924.1,2020-Q2
SVK,31925.7,2020-Q1
SVK,32993.9,2019-Q4
SVK,33802.1,2019-Q3
SVK,33123.4,2019-Q2
SVK,31395.7,2019-Q1
SVK,30191.0,2018-Q4
SVK,30846.0,2018-Q3
SVK,30912.2,2018-Q2
SVK,29842.1,2018-Q1
SVK,29651.6,2017-Q4
SVK,29185.8,2017-Q3
SVK,28301.3,2017-Q2
SVK,28384.0,2017-Q1
SVK,27552.5,2016-Q4
SVK,27767.5,2016-Q3
SVK,27561.2,2016-Q2
SVK,26890.5,2016-Q1
SVK,26945.4,2015-Q4
SVK,28048.0,2015-Q3
SVK,28493.0,2015-Q2
SVK,30731.5,2015-Q1
FRA,2159854.0,2024-Q4
FRA,2180094.0,2024-Q3
FRA,2120574.0,2024-Q2
FRA,2119888.0,2024-Q1
FRA,2010236.0,2023-Q4
FRA,1978656.0,2023-Q3
FRA,1953664.0,2023-Q2
FRA,1888717.0,2023-Q1
FRA,1806789.0,2022-Q4
FRA,1862488.0,2022-Q3
FRA,1906521.0,2022-Q2
FRA,1952065.0,2022-Q1
FRA,1950152.0,2021-Q4
FRA,2004700.0,2021-Q3
FRA,1988705.0,2021-Q2
FRA,1984682.0,2021-Q1
FRA,1896465.0,2020-Q4
FRA,1921421.0,2020-Q3
FRA,1886423.0,2020-Q2
FRA,1827256.0,2020-Q1
FRA,1789044.0,2019-Q4
FRA,1873793.0,2019-Q3
FRA,1832948.0,2019-Q2
FRA,1774085.0,2019-Q1
FRA,1685230.0,2018-Q4
FRA,1698371.0,2018-Q3
FRA,1689618.0,2018-Q2
FRA,1683459.0,2018-Q1
FRA,1651973.0,2017-Q4
FRA,1686238.0,2017-Q3
FRA,1721261.0,2017-Q2
FRA,1698001.0,2017-Q1
FRA,1711058.0,2016-Q4
FRA,1759980.0,2016-Q3
FRA,1756225.0,2016-Q2
FRA,1730706.0,2016-Q1
FRA,1656150.0,2015-Q4
FRA,1678198.0,2015-Q3
FRA,1659314.0,2015-Q2
FRA,1720915.0,2015-Q1
FIN,151742.0,2024-Q4
FIN,147440.0,2024-Q3
FIN,139742.0,2024-Q2
FIN,137194.0,2024-Q1
FIN,136944.0,2023-Q4
FIN,132319.0,2023-Q3
FIN,132095.0,2023-Q2
FIN,135376.0,2023-Q1
FIN,125260.0,2022-Q4
FIN,123413.0,2022-Q3
FIN,127277.0,2022-Q2
FIN,136846.0,2022-Q1
FIN,133493.0,2021-Q4
FIN,137442.0,2021-Q3
FIN,135753.0,2021-Q2
FIN,132825.0,2021-Q1
FIN,128213.0,2020-Q4
FIN,131149.0,2020-Q3
FIN,130009.0,2020-Q2
FIN,129220.0,2020-Q1
FIN,132038.0,2019-Q4
FIN,155559.0,2015-Q3
FIN,160516.0,2015-Q2
FIN,161756.0,2015-Q1
LVA,905.0,2024-Q4
LVA,1197.0,2024-Q3
LVA,2124.0,2024-Q2
LVA,3233.0,2024-Q1
LVA,4024.0,2023-Q4
LVA,5120.0,2023-Q3
LVA,6019.0,2023-Q2
LVA,6040.0,2023-Q1
LVA,6487.0,2022-Q4
LVA,6980.0,2022-Q3
LVA,6816.0,2022-Q2
LVA,6187.0,2022-Q1
LVA,5114.0,2021-Q4
LVA,6506.0,2021-Q3
LVA,6933.0,2021-Q2
LVA,6038.0,2021-Q1
LVA,5915.0,2020-Q4
LVA,5015.0,2020-Q3
LVA,3827.0,2020-Q2
LVA,2959.0,2020-Q1
LVA,2902.0,2019-Q4
LVA,2483.0,2019-Q3
LVA,3223.0,2019-Q2
LVA,3841.0,2019-Q1
LVA,4475.0,2018-Q4
LVA,4288.0,2018-Q3
LVA,4483.0,2018-Q2
GRC,198924.0,2024-Q4
GRC,199168.0,2024-Q3
GRC,197591.0,2024-Q2
GRC,194687.0,2024-Q1
GRC,191291.0,2023-Q4
GRC,193671.0,2023-Q3
GRC,192896.0,2023-Q2
GRC,189430.0,2023-Q1
GRC,185975.0,2022-Q4
GRC,186196.0,2022-Q3
GRC,186494.0,2022-Q2
GRC,183030.0,2022-Q1
GRC,177978.0,2021-Q4
GRC,169860.0,2021-Q3
GRC,163304.0,2021-Q2
GRC,155292.0,2021-Q1
GRC,154149.0,2020-Q4
GRC,152312.0,2020-Q3
GRC,141357.0,2020-Q2
GRC,125181.0,2020-Q1
GRC,121743.0,2019-Q4
GRC,120827.0,2019-Q3
GRC,100075.0,2019-Q2
GRC,95372.0,2019-Q1
GRC,96293.0,2018-Q4
GRC,94144.0,2018-Q3
GRC,92904.0,2018-Q2
GRC,92231.0,2018-Q1
GRC,94336.0,2017-Q4
GRC,103591.0,2017-Q3
GRC,111837.0,2017-Q2
GRC,113914.0,2017-Q1
GRC,113236.0,2016-Q4
GRC,111329.0,2016-Q3
GRC,105710.0,2016-Q2
GRC,106834.0,2016-Q1
GRC,104400.0,2015-Q4
GRC,97339.0,2015-Q3
GRC,94476.0,2015-Q2
GRC,96224.0,2015-Q1
LTU,14757.2,2024-Q4
LTU,13924.3,2024-Q3
LTU,12523.7,2024-Q2
LTU,13206.9,2024-Q1
LTU,13743.7,2023-Q4
LTU,13971.2,2023-Q3
LTU,13906.6,2023-Q2
LTU,13084.0,2023-Q1
LTU,12232.9,2022-Q4
LTU,11957.3,2022-Q3
LTU,12989.6,2022-Q2
LTU,10948.4,2022-Q1
LTU,11043.3,2021-Q4
LTU,9843.9,2021-Q3
LTU,9882.7,2021-Q2
LTU,8899.8,2021-Q1
LTU,10254.6,2020-Q4
LTU,10488.2,2020-Q3
LTU,10395.4,2020-Q2
LTU,10210.6,2020-Q1
LTU,10207.8,2019-Q4
LTU,10951.6,2019-Q3
LTU,10988.1,2019-Q2
LTU,11142.5,2019-Q1
LTU,11397.0,2018-Q4
LTU,11130.5,2018-Q3
LTU,10828.5,2018-Q2
LTU,10366.0,2018-Q1
LTU,10081.3,2017-Q4
LTU,9384.4,2017-Q3
LTU,8712.6,2017-Q2
LTU,8045.5,2017-Q1
LTU,7111.6,2016-Q4
LTU,6349.4,2016-Q3
LTU,5728.2,2016-Q2
LTU,4730.1,2016-Q1
LTU,4352.7,2015-Q4
LTU,4020.9,2015-Q3
LTU,3676.0,2015-Q2
LTU,3480.7,2015-Q1
BEL,400034.0,2024-Q4
BEL,390114.0,2024-Q3
BEL,377796.0,2024-Q2
BEL,377754.0,2024-Q1
BEL,367645.0,2023-Q4
BEL,355084.0,2023-Q3
BEL,355216.0,2023-Q2
BEL,351505.0,2023-Q1
ITA,896910.0,2022-Q3
ITA,953505.0,2022-Q2
ITA,1040947.0,2022-Q1
ITA,1075973.0,2021-Q4
ITA,1109506.0,2021-Q3
BEL,343956.0,2017-Q3
BEL,344951.0,2017-Q2
BEL,348965.0,2017-Q1
BEL,341055.0,2016-Q4
BEL,370575.0,2016-Q3
BEL,378124.0,2016-Q2
BEL,380508.0,2016-Q1
BEL,333386.0,2015-Q4
BEL,329286.0,2015-Q3
BEL,324675.0,2015-Q2
BEL,339378.0,2015-Q1
NLD,1600128.0,2024-Q4
NLD,1609248.0,2024-Q3
NLD,1565137.0,2024-Q2
NLD,1588596.0,2024-Q1
NLD,1533960.0,2023-Q4
NLD,1521319.0,2023-Q3
NLD,1517022.0,2023-Q2
NLD,1506114.0,2023-Q1
NLD,1459290.0,2022-Q4
NLD,1446851.0,2022-Q3
NLD,1474569.0,2022-Q2
NLD,1530342.0,2022-Q1
NLD,1543443.0,2021-Q4
NLD,1566825.0,2021-Q3
NLD,1567362.0,2021-Q2
NLD,1567894.0,2021-Q1
NLD,1530339.0,2020-Q4
NLD,1604987.0,2020-Q3
NLD,1597554.0,2020-Q2
NLD,1516179.0,2020-Q1
NLD,1515552.0,2019-Q4
NLD,1547836.0,2019-Q3
NLD,1493282.0,2019-Q2
NLD,1491050.0,2019-Q1
NLD,1431888.0,2018-Q4
NLD,1456606.0,2018-Q3
NLD,1427130.0,2018-Q2
NLD,1412243.0,2018-Q1
NLD,1401498.0,2017-Q4
NLD,1430021.0,2017-Q3
NLD,1463589.0,2017-Q2
NLD,1522504.0,2017-Q1
NLD,1513514.0,2016-Q4
NLD,1522854.0,2016-Q3
NLD,1491703.0,2016-Q2
NLD,1465776.0,2016-Q1
NLD,1472488.0,2015-Q4
NLD,1475333.0,2015-Q3
NLD,1527111.0,2015-Q2
NLD,1551739.0,2015-Q1
DEU,2197266.0,2024-Q4
DEU,2142275.0,2024-Q3
DEU,2080399.0,2024-Q2
DEU,2049634.0,2024-Q1
DEU,2021789.0,2023-Q4
DEU,1953964.0,2023-Q3
DEU,1916368.0,2023-Q2
DEU,1877694.0,2023-Q1
DEU,1815705.0,2022-Q4
DEU,1898322.0,2022-Q3
DEU,1923047.0,2022-Q2
DEU,2002791.0,2022-Q1
DEU,2045703.0,2021-Q4
DEU,2084027.0,2021-Q3
DEU,2080456.0,2021-Q2
DEU,2091375.0,2021-Q1
DEU,2078825.0,2020-Q4
DEU,2194022.0,2020-Q3
DEU,2081195.0,2020-Q2
DEU,1973780.0,2020-Q1
DEU,1932197.0,2019-Q4
DEU,1995912.0,2019-Q3
DEU,1943019.0,2019-Q2
DEU,1919520.0,2019-Q1
DEU,1815744.0,2018-Q4
DEU,1764335.0,2018-Q3
DEU,1785374.0,2018-Q2
DEU,1805086.0,2018-Q1
DEU,1811737.0,2017-Q4
DEU,1852273.0,2017-Q3
DEU,1871920.0,2017-Q2
DEU,1912286.0,2017-Q1
DEU,1929539.0,2016-Q4
DEU,2012457.0,2016-Q3
DEU,2035926.0,2016-Q2
DEU,2013370.0,2016-Q1
DEU,1965024.0,2015-Q4
DEU,1963765.0,2015-Q3
DEU,1969177.0,2015-Q2
DEU,2127136.0,2015-Q1
LTU,15110.6,2020-Q4
LTU,15128.5,2020-Q3
LTU,13916.0,2020-Q2
LTU,12461.2,2020-Q1
LTU,13820.8,2019-Q4
LTU,14150.6,2019-Q3
LTU,13533.4,2019-Q2
LTU,11732.9,2019-Q1
LTU,11368.5,2018-Q4
LTU,11303.0,2018-Q3
LTU,10714.8,2018-Q2
LTU,10710.7,2018-Q1
LTU,12059.0,2017-Q4
LTU,11510.4,2017-Q3
LTU,11817.1,2017-Q2
LTU,10756.5,2017-Q1
LTU,11081.5,2016-Q4
LTU,11372.7,2016-Q3
LTU,10745.1,2016-Q2
FIN,137555.0,2018-Q4
FIN,127348.0,2018-Q3
FIN,128945.0,2018-Q2
FIN,130213.0,2018-Q1
FIN,130207.0,2017-Q4
FIN,134523.0,2017-Q3
FIN,134087.0,2017-Q2
FIN,135623.0,2017-Q1
FIN,149786.0,2016-Q4
FIN,157437.0,2016-Q3
FIN,156719.0,2016-Q2
FIN,156701.0,2016-Q1
FIN,152035.0,2015-Q4
IRL,1202185.0,2018-Q4
IRL,1178704.0,2018-Q3
IRL,1178204.0,2018-Q2
IRL,1173055.0,2018-Q1
IRL,1137808.0,2017-Q4
IRL,1088220.0,2017-Q3
IRL,1063624.0,2017-Q2
IRL,1106237.0,2017-Q1
IRL,1024408.0,2016-Q4
IRL,969656.0,2016-Q3
IRL,940156.0,2016-Q2
IRL,848598.0,2016-Q1
IRL,880250.0,2015-Q4
IRL,830616.0,2015-Q3
IRL,852423.0,2015-Q2
IRL,892225.0,2015-Q1
LUX,957167.0,2024-Q4
LUX,935802.0,2024-Q3
LUX,936143.0,2024-Q2
LUX,924336.0,2024-Q1
LUX,909256.0,2023-Q4
LUX,916390.0,2023-Q3
LUX,909695.0,2023-Q2
LUX,914730.0,2023-Q1
LUX,910486.0,2022-Q4
LUX,911810.0,2022-Q3
LUX,894360.0,2022-Q2
LUX,885189.0,2022-Q1
LUX,883214.0,2021-Q4
LUX,870950.0,2021-Q3
LUX,860173.0,2021-Q2
LUX,868075.0,2021-Q1
LUX,875616.0,2020-Q4
LUX,940847.0,2020-Q3
LUX,1133611.0,2020-Q2
LUX,1155496.0,2020-Q1
LUX,1147320.0,2019-Q4
LUX,1191729.0,2019-Q3
LUX,1172279.0,2019-Q2
LUX,1172104.0,2019-Q1
LUX,1157564.0,2018-Q4
LUX,1196810.0,2018-Q3
LUX,1182848.0,2018-Q2
LUX,1155783.0,2018-Q1
LUX,1135683.0,2017-Q4
LUX,1147631.0,2017-Q3
LUX,1140566.0,2017-Q2
LUX,1184715.0,2017-Q1
LUX,1181505.0,2016-Q4
LUX,1120917.0,2016-Q3
LUX,1118506.0,2016-Q2
LUX,1087699.0,2016-Q1
LUX,1121052.0,2015-Q4
LUX,1090030.0,2015-Q3
LUX,1080760.0,2015-Q2
LUX,1084017.0,2015-Q1
DEU,1764389.0,2015-Q2
DEU,1849240.0,2015-Q1
FIN,-163039.0,2024-Q4
FIN,-169054.0,2024-Q3
FIN,-160683.0,2024-Q2
FIN,-158657.0,2024-Q1
FIN,-151409.0,2023-Q4
FIN,-150965.0,2023-Q3
FIN,-149392.0,2023-Q2
FIN,-137763.0,2023-Q1
FIN,-138240.0,2022-Q4
FIN,-129839.0,2022-Q3
FIN,-130183.0,2022-Q2
FIN,-130675.0,2022-Q1
FIN,-120698.0,2021-Q4
FIN,-136836.0,2021-Q3
FIN,-136330.0,2021-Q2
FIN,-138711.0,2021-Q1
FIN,-137948.0,2020-Q4
FIN,-140223.0,2020-Q3
FIN,-149945.0,2020-Q2
FIN,-142122.0,2020-Q1
FIN,-137866.0,2019-Q4
FIN,-133418.0,2019-Q3
FIN,-135573.0,2019-Q2
FIN,-129195.0,2019-Q1
FIN,-104880.0,2018-Q4
FIN,-60874.0,2018-Q3
FIN,-65045.0,2018-Q2
FIN,-59430.0,2018-Q1
FIN,-52542.0,2017-Q4
FIN,-45593.0,2017-Q3
FIN,-51539.0,2017-Q2
FIN,-55790.0,2017-Q1
FIN,-44470.0,2016-Q4
FIN,-37103.0,2016-Q3
FIN,-41611.0,2016-Q2
FIN,-46293.0,2016-Q1
FIN,-53993.0,2015-Q4
FIN,-52476.0,2015-Q3
FIN,-49634.0,2015-Q2
FIN,-51259.0,2015-Q1
LUX,1923835.0,2024-Q4
LUX,1817286.0,2024-Q3
LUX,1756801.0,2024-Q2
LUX,1726594.0,2024-Q1
BEL,346896.0,2022-Q4
BEL,338389.0,2022-Q3
BEL,346473.0,2022-Q2
BEL,368683.0,2022-Q1
BEL,375181.0,2021-Q4
BEL,368932.0,2021-Q3
BEL,367017.0,2021-Q2
BEL,365553.0,2021-Q1
BEL,374828.0,2020-Q4
BEL,374337.0,2020-Q3
BEL,381095.0,2020-Q2
BEL,353605.0,2020-Q1
BEL,350567.0,2019-Q4
BEL,360430.0,2019-Q3
BEL,352411.0,2019-Q2
BEL,346168.0,2019-Q1
BEL,336685.0,2018-Q4
BEL,335613.0,2018-Q3
BEL,334326.0,2018-Q2
BEL,339927.0,2018-Q1
BEL,336652.0,2017-Q4
EST,7727.7,2024-Q3
EST,7063.7,2024-Q2
EST,6989.2,2024-Q1
EST,5201.2,2023-Q4
EST,4940.5,2023-Q3
EST,5682.7,2023-Q2
EST,5272.4,2023-Q1
EST,4877.8,2022-Q4
EST,3910.8,2022-Q3
EST,3744.6,2022-Q2
EST,3442.1,2022-Q1
EST,3756.6,2021-Q4
EST,3831.6,2021-Q3
EST,3687.0,2021-Q2
EST,3712.4,2021-Q1
EST,3674.5,2020-Q4
EST,3698.4,2020-Q3
EST,3716.8,2020-Q2
EST,2197.7,2020-Q1
EST,1752.1,2019-Q4
EST,1801.2,2019-Q3
EST,1762.3,2019-Q2
EST,1367.8,2019-Q1
EST,1343.3,2018-Q4
EST,1381.0,2018-Q3
EST,1531.0,2018-Q2
EST,1282.9,2018-Q1
EST,1271.7,2017-Q4
EST,1259.8,2017-Q3
EST,1273.7,2017-Q2
EST,1269.0,2017-Q1
EST,1262.7,2016-Q4
EST,1310.5,2016-Q3
EST,1302.3,2016-Q2
EST,1266.8,2016-Q1
EST,1250.4,2015-Q4
EST,1286.8,2015-Q3
EST,1335.8,2015-Q2
EST,1300.1,2015-Q1
LTU,15709.9,2024-Q4
LTU,15456.4,2024-Q3
LTU,13533.5,2024-Q2
LTU,13694.2,2024-Q1
LTU,12526.1,2023-Q4
LTU,11681.6,2023-Q3
LTU,12101.9,2023-Q2
LTU,11016.0,2023-Q1
LTU,11043.9,2022-Q4
LTU,9829.1,2022-Q3
LTU,10535.9,2022-Q2
LTU,10980.0,2022-Q1
LTU,13779.1,2021-Q4
LTU,14110.8,2021-Q3
LTU,13483.2,2021-Q2
LTU,13646.8,2021-Q1
ITA,-309088.0,2024-Q4
ITA,-276553.0,2024-Q3
ITA,-286565.0,2024-Q2
ITA,-266547.0,2024-Q1
ITA,-243500.0,2023-Q4
ITA,-223063.0,2023-Q3
ITA,-237982.0,2023-Q2
ITA,-218119.0,2023-Q1
ITA,-240918.0,2022-Q4
ITA,-267627.0,2022-Q3
ITA,-314134.0,2022-Q2
ITA,-372216.0,2022-Q1
ITA,-397022.0,2021-Q4
ITA,-444870.0,2021-Q3
ITA,-469025.0,2021-Q2
ITA,-469587.0,2021-Q1
ITA,-448897.0,2020-Q4
ITA,-441868.0,2020-Q3
ITA,-416049.0,2020-Q2
ITA,-443420.0,2020-Q1
ITA,-484210.0,2019-Q4
ITA,-497339.0,2019-Q3
ITA,-451804.0,2019-Q2
ITA,-407739.0,2019-Q1
ITA,-388239.0,2018-Q4
ITA,-391228.0,2018-Q3
ITA,-424688.0,2018-Q2
ITA,-528921.0,2018-Q1
ITA,-506321.0,2017-Q4
ITA,-492310.0,2017-Q3
ITA,-512863.0,2017-Q2
ITA,-503446.0,2017-Q1
ITA,-539777.0,2016-Q4
ITA,-582200.0,2016-Q3
ITA,-622983.0,2016-Q2
ITA,-661720.0,2016-Q1
ITA,-659217.0,2015-Q4
ITA,-681505.0,2015-Q3
ITA,-688394.0,2015-Q2
LTU,10654.0,2016-Q1
LTU,11670.3,2015-Q4
LTU,10282.9,2015-Q3
LTU,10333.8,2015-Q2
LTU,11017.5,2015-Q1
IRL,1869708.0,2024-Q4
IRL,1780933.0,2024-Q3
IRL,1701836.0,2024-Q2
IRL,1666776.0,2024-Q1
IRL,1601297.0,2023-Q4
IRL,1522739.0,2023-Q3
IRL,1488894.0,2023-Q2
IRL,1414993.0,2023-Q1
IRL,1449333.0,2022-Q4
IRL,1433149.0,2022-Q3
IRL,1507806.0,2022-Q2
IRL,1593458.0,2022-Q1
IRL,1745699.0,2021-Q4
IRL,1640647.0,2021-Q3
IRL,1607421.0,2021-Q2
IRL,1584357.0,2021-Q1
IRL,1491537.0,2020-Q4
IRL,1415109.0,2020-Q3
IRL,1442417.0,2020-Q2
IRL,1293608.0,2020-Q1
IRL,1453550.0,2019-Q4
IRL,1413236.0,2019-Q3
IRL,1273118.0,2019-Q2
IRL,1257294.0,2019-Q1
DEU,2034932.0,2023-Q4
DEU,1942389.0,2023-Q3
DEU,1945837.0,2023-Q2
DEU,1921680.0,2023-Q1
DEU,1837178.0,2022-Q4
DEU,1828380.0,2022-Q3
DEU,1906964.0,2022-Q2
DEU,2045834.0,2022-Q1
DEU,2157323.0,2021-Q4
DEU,2188911.0,2021-Q3
DEU,2172225.0,2021-Q2
DEU,2182505.0,2021-Q1
DEU,2199560.0,2020-Q4
DEU,2169015.0,2020-Q3
DEU,2165430.0,2020-Q2
DEU,2087673.0,2020-Q1
DEU,2125539.0,2019-Q4
DEU,2150764.0,2019-Q3
DEU,2084017.0,2019-Q2
DEU,2020534.0,2019-Q1
DEU,1952316.0,2018-Q4
DEU,1955950.0,2018-Q3
DEU,1959933.0,2018-Q2
DEU,1948367.0,2018-Q1
DEU,1928067.0,2017-Q4
DEU,1914119.0,2017-Q3
DEU,1923188.0,2017-Q2
DEU,1925348.0,2017-Q1
DEU,1866590.0,2016-Q4
DEU,1916365.0,2016-Q3
DEU,1906439.0,2016-Q2
DEU,1850773.0,2016-Q1
DEU,1794285.0,2015-Q4
DEU,1784192.0,2015-Q3
ITA,868041.0,2024-Q4
ITA,857878.0,2024-Q3
ITA,795331.0,2024-Q2
ITA,787407.0,2024-Q1
ITA,755584.0,2023-Q4
ITA,712010.0,2023-Q3
ITA,706370.0,2023-Q2
ITA,680358.0,2023-Q1
ITA,644208.0,2022-Q4
ITA,629283.0,2022-Q3
ITA,639371.0,2022-Q2
ITA,668731.0,2022-Q1
ITA,678951.0,2021-Q4
ITA,664636.0,2021-Q3
ITA,656568.0,2021-Q2
ITA,652319.0,2021-Q1
ITA,649879.0,2020-Q4
ITA,638536.0,2020-Q3
ITA,626029.0,2020-Q2
ITA,586998.0,2020-Q1
ITA,607667.0,2019-Q4
ITA,601519.0,2019-Q3
ITA,573621.0,2019-Q2
ITA,561025.0,2019-Q1
ITA,543169.0,2018-Q4
ITA,556225.0,2018-Q3
ITA,546193.0,2018-Q2
ITA,547410.0,2018-Q1
ITA,538249.0,2017-Q4
ITA,532544.0,2017-Q3
ITA,527012.0,2017-Q2
ITA,523942.0,2017-Q1
ITA,512354.0,2016-Q4
ITA,519131.0,2016-Q3
ITA,515155.0,2016-Q2
ITA,502362.0,2016-Q1
ITA,480715.0,2015-Q4
ITA,481993.0,2015-Q3
ITA,483016.0,2015-Q2
ITA,488426.0,2015-Q1
ESP,-531660.0,2019-Q3
ESP,-500126.0,2019-Q2
ESP,-477038.0,2019-Q1
ESP,-448756.0,2018-Q4
ESP,-457323.0,2018-Q3
ESP,-457300.0,2018-Q2
ESP,-466624.0,2018-Q1
ESP,-460629.0,2017-Q4
ESP,-450347.0,2017-Q3
ESP,-454017.0,2017-Q2
ESP,-444362.0,2017-Q1
ESP,-459382.0,2016-Q4
LUX,1658105.0,2023-Q4
LUX,1539929.0,2023-Q3
LUX,1508506.0,2023-Q2
LUX,1472973.0,2023-Q1
LUX,1478513.0,2022-Q4
LUX,1461471.0,2022-Q3
LUX,1525625.0,2022-Q2
LUX,1658304.0,2022-Q1
LUX,1781384.0,2021-Q4
LUX,1737979.0,2021-Q3
LUX,1696138.0,2021-Q2
LUX,1634889.0,2021-Q1
LUX,1589844.0,2020-Q4
LUX,1508135.0,2020-Q3
LUX,1293785.0,2020-Q2
LUX,1055046.0,2020-Q1
LUX,1269255.0,2019-Q4
LUX,1235613.0,2019-Q3
LUX,1119680.0,2019-Q2
LUX,1079000.0,2019-Q1
LUX,957723.0,2018-Q4
LUX,927653.0,2018-Q3
LUX,920457.0,2018-Q2
LUX,935729.0,2018-Q1
LUX,940146.0,2017-Q4
LUX,898231.0,2017-Q3
LUX,880566.0,2017-Q2
LUX,846728.0,2017-Q1
LUX,790477.0,2016-Q4
LUX,837140.0,2016-Q3
LUX,761554.0,2016-Q2
LUX,725188.0,2016-Q1
LUX,715618.0,2015-Q4
LUX,743361.0,2015-Q3
LUX,769219.0,2015-Q2
LUX,775230.0,2015-Q1
EST,8070.6,2024-Q4
IRL,720418.0,2023-Q2
IRL,711506.0,2023-Q1
IRL,694153.0,2022-Q4
IRL,715845.0,2022-Q3
IRL,706031.0,2022-Q2
IRL,724538.0,2022-Q1
IRL,717530.0,2021-Q4
IRL,693333.0,2021-Q3
IRL,674693.0,2021-Q2
IRL,653366.0,2021-Q1
IRL,631894.0,2020-Q4
IRL,620137.0,2020-Q3
IRL,610937.0,2020-Q2
IRL,574696.0,2020-Q1
IRL,560317.0,2019-Q4
IRL,556308.0,2019-Q3
IRL,514316.0,2019-Q2
IRL,497659.0,2019-Q1
IRL,452326.0,2018-Q4
IRL,453294.0,2018-Q3
IRL,450564.0,2018-Q2
IRL,447317.0,2018-Q1
IRL,445434.0,2017-Q4
IRL,449439.0,2017-Q3
IRL,458666.0,2017-Q2
IRL,473763.0,2017-Q1
IRL,467482.0,2016-Q4
IRL,468140.0,2016-Q3
IRL,479363.0,2016-Q2
IRL,504086.0,2016-Q1
IRL,490707.0,2015-Q4
IRL,469144.0,2015-Q3
IRL,462762.0,2015-Q2
IRL,461257.0,2015-Q1
FRA,3138545.0,2024-Q4
FRA,3131700.0,2024-Q3
FRA,3038503.0,2024-Q2
FRA,3009220.0,2024-Q1
FRA,2927859.0,2023-Q4
FRA,2768147.0,2023-Q3
FRA,2739872.0,2023-Q2
FRA,2668987.0,2023-Q1
FRA,2535862.0,2022-Q4
FRA,2552137.0,2022-Q3
FRA,2581568.0,2022-Q2
FRA,2740279.0,2022-Q1
FRA,2761188.0,2021-Q4
FRA,2783851.0,2021-Q3
FRA,2759364.0,2021-Q2
FRA,2760000.0,2021-Q1
FRA,2754807.0,2020-Q4
FRA,2760877.0,2020-Q3
FRA,2749591.0,2020-Q2
FRA,2586524.0,2020-Q1
FRA,2561410.0,2019-Q4
FRA,2632595.0,2019-Q3
FRA,2520871.0,2019-Q2
FRA,2433521.0,2019-Q1
FRA,2322453.0,2018-Q4
FRA,2362682.0,2018-Q3
FRA,2343741.0,2018-Q2
FRA,2342153.0,2018-Q1
FRA,2260155.0,2017-Q4
FRA,2273424.0,2017-Q3
FRA,2306119.0,2017-Q2
FRA,2318572.0,2017-Q1
FRA,2305958.0,2016-Q4
FRA,2399581.0,2016-Q3
FRA,2383296.0,2016-Q2
FRA,2345474.0,2016-Q1
FRA,2301562.0,2015-Q4
FRA,2329193.0,2015-Q3
FRA,2349578.0,2015-Q2
FRA,2459559.0,2015-Q1
ESP,-421208.0,2024-Q4
ESP,-429808.0,2024-Q3
ESP,-387093.0,2024-Q2
ESP,-397232.0,2024-Q1
ITA,-742397.0,2015-Q1
SVN,1450.8,2024-Q4
SVN,428.1,2024-Q3
SVN,-361.4,2024-Q2
SVN,-344.4,2024-Q1
SVN,-1561.7,2023-Q4
SVN,-1629.7,2023-Q3
SVN,-1598.3,2023-Q2
SVN,-1648.5,2023-Q1
SVN,-560.4,2022-Q4
SVN,-1974.9,2022-Q3
SVN,-2392.0,2022-Q2
SVN,-3848.7,2022-Q1
SVN,-3199.4,2021-Q4
SVN,-5191.5,2021-Q3
SVN,-4452.5,2021-Q2
SVN,-6042.6,2021-Q1
SVN,-5751.0,2020-Q4
SVN,-6296.5,2020-Q3
SVN,-7236.1,2020-Q2
SVN,-5237.3,2020-Q1
SVN,-3061.6,2019-Q4
SVN,-3685.2,2019-Q3
SVN,-3300.2,2019-Q2
SVN,-2998.3,2019-Q1
SVN,-3347.3,2018-Q4
SVN,-3551.4,2018-Q3
SVN,-4546.3,2018-Q2
SVN,-5775.6,2018-Q1
SVN,-4482.5,2017-Q4
SVN,-6380.2,2017-Q3
SVN,-7012.1,2017-Q2
SVN,-7659.4,2017-Q1
SVN,-7270.3,2016-Q4
SVN,-9935.9,2016-Q3
SVN,-10279.3,2016-Q2
SVN,-10971.8,2016-Q1
SVN,-11764.7,2015-Q4
SVN,-13055.9,2015-Q3
SVN,-12344.9,2015-Q2
SVN,-14573.4,2015-Q1
DEU,2175014.0,2024-Q4
DEU,2162908.0,2024-Q3
DEU,2078270.0,2024-Q2
DEU,2077581.0,2024-Q1
BEL,365058.0,2015-Q2
BEL,384806.0,2015-Q1
GRC,35996.0,2024-Q4
